Date,COST,DIS,MSFT,NKE
2016-10-01 00:00:00-04:00,147.8699951171875,92.69000244140625,59.91999816894531,50.18000030517578
2016-11-01 00:00:00-04:00,150.11000061035156,99.12000274658203,60.2599983215332,50.06999969482422
2016-12-01 00:00:00-05:00,160.11000061035156,104.22000122070312,62.13999938964844,50.83000183105469
2017-01-01 00:00:00-05:00,163.9499969482422,110.6500015258789,64.6500015258789,52.900001525878906
2017-02-01 00:00:00-05:00,177.17999267578125,110.08999633789062,63.97999954223633,57.15999984741211
2017-03-01 00:00:00-05:00,167.69000244140625,113.38999938964844,65.86000061035156,55.72999954223633
2017-04-01 00:00:00-04:00,177.52000427246094,115.5999984741211,68.45999908447266,55.40999984741211
2017-05-01 00:00:00-04:00,180.42999267578125,107.94000244140625,69.83999633789062,52.9900016784668
2017-06-01 00:00:00-04:00,159.92999267578125,106.25,68.93000030517578,59.0
2017-07-01 00:00:00-04:00,158.50999450683594,109.93000030517578,72.69999694824219,59.04999923706055
2017-08-01 00:00:00-04:00,156.74000549316406,101.19999694824219,74.7699966430664,52.810001373291016
2017-09-01 00:00:00-04:00,164.2899932861328,98.56999969482422,74.48999786376953,51.849998474121094
2017-10-01 00:00:00-04:00,161.0800018310547,97.80999755859375,83.18000030517578,54.9900016784668
2017-11-01 00:00:00-04:00,184.42999267578125,104.81999969482422,84.16999816894531,60.41999816894531
2017-12-01 00:00:00-05:00,186.1199951171875,107.51000213623047,85.54000091552734,62.54999923706055
2018-01-01 00:00:00-05:00,194.8699951171875,108.66999816894531,95.01000213623047,68.22000122070312
2018-02-01 00:00:00-05:00,190.89999389648438,103.16000366210938,93.7699966430664,67.02999877929688
2018-03-01 00:00:00-05:00,188.42999267578125,100.44000244140625,91.2699966430664,66.44000244140625
2018-04-01 00:00:00-04:00,197.16000366210938,100.33000183105469,93.5199966430664,68.38999938964844
2018-05-01 00:00:00-04:00,198.24000549316406,99.47000122070312,98.83999633789062,71.80000305175781
2018-06-01 00:00:00-04:00,208.97999572753906,104.80999755859375,98.61000061035156,79.68000030517578
2018-07-01 00:00:00-04:00,218.7100067138672,113.55999755859375,106.08000183105469,76.91000366210938
2018-08-01 00:00:00-04:00,233.1300048828125,112.0199966430664,112.33000183105469,82.19999694824219
2018-09-01 00:00:00-04:00,234.8800048828125,116.94000244140625,114.37000274658203,84.72000122070312
2018-10-01 00:00:00-04:00,228.6300048828125,114.83000183105469,106.80999755859375,75.04000091552734
2018-11-01 00:00:00-04:00,231.27999877929688,115.48999786376953,110.88999938964844,75.12000274658203
2018-12-01 00:00:00-05:00,203.7100067138672,109.6500015258789,101.56999969482422,74.13999938964844
2019-01-01 00:00:00-05:00,214.6300048828125,111.5199966430664,104.43000030517578,81.87999725341797
2019-02-01 00:00:00-05:00,218.74000549316406,112.83999633789062,112.02999877929688,85.7300033569336
2019-03-01 00:00:00-05:00,242.13999938964844,111.02999877929688,117.94000244140625,84.20999908447266
2019-04-01 00:00:00-04:00,245.52999877929688,136.97000122070312,130.60000610351562,87.83000183105469
2019-05-01 00:00:00-04:00,239.5800018310547,132.0399932861328,123.68000030517578,77.13999938964844
2019-06-01 00:00:00-04:00,264.260009765625,139.63999938964844,133.9600067138672,83.94999694824219
2019-07-01 00:00:00-04:00,275.6300048828125,143.00999450683594,136.27000427246094,86.02999877929688
2019-08-01 00:00:00-04:00,294.760009765625,137.25999450683594,137.86000061035156,84.5
2019-09-01 00:00:00-04:00,288.1099853515625,130.32000732421875,139.02999877929688,93.91999816894531
2019-10-01 00:00:00-04:00,297.1099853515625,129.9199981689453,143.3699951171875,89.55000305175781
