Date,COST,DIS,MSFT,NKE
2022-03-28 00:00:00+00:00,565.2100219726562,138.72000122070312,310.70001220703125,134.80999755859375
2022-03-29 00:00:00+00:00,569.97998046875,142.3800048828125,315.4100036621094,139.13999938964844
2022-03-30 00:00:00+00:00,576.469970703125,140.9600067138672,313.8599853515625,138.5399932861328
2022-03-31 00:00:00+00:00,575.8499755859375,137.16000366210938,308.30999755859375,134.55999755859375
2022-04-01 00:00:00+00:00,575.5700073242188,137.0,309.4200134277344,133.52000427246094
2022-04-04 00:00:00+00:00,575.1300048828125,138.5800018310547,314.9700012207031,134.33999633789062
2022-04-05 00:00:00+00:00,575.3200073242188,135.6199951171875,310.8800048828125,132.3000030517578
2022-04-06 00:00:00+00:00,584.7899780273438,132.57000732421875,299.5,128.36000061035156
2022-04-07 00:00:00+00:00,608.0499877929688,131.8699951171875,301.3699951171875,129.3800048828125
2022-04-08 00:00:00+00:00,600.0399780273438,131.8699951171875,296.9700012207031,128.14999389648438
2022-04-11 00:00:00+00:00,584.6699829101562,130.64999389648438,285.260009765625,124.9800033569336
2022-04-12 00:00:00+00:00,581.3599853515625,130.83999633789062,282.05999755859375,125.04000091552734
2022-04-13 00:00:00+00:00,591.0900268554688,132.35000610351562,287.6199951171875,127.48999786376953
2022-04-14 00:00:00+00:00,590.3900146484375,130.47000122070312,279.8299865722656,133.4600067138672
2022-04-18 00:00:00+00:00,582.1199951171875,127.7699966430664,280.5199890136719,131.6300048828125
2022-04-19 00:00:00+00:00,594.2999877929688,131.89999389648438,285.29998779296875,137.0500030517578
2022-04-20 00:00:00+00:00,603.530029296875,124.56999969482422,286.3599853515625,135.8699951171875
2022-04-21 00:00:00+00:00,591.739990234375,121.66000366210938,280.80999755859375,135.4600067138672
2022-04-22 00:00:00+00:00,571.7000122070312,118.2699966430664,274.0299987792969,129.07000732421875
2022-04-25 00:00:00+00:00,568.2100219726562,119.94999694824219,280.7200012207031,127.94000244140625
2022-04-26 00:00:00+00:00,553.760009765625,115.7699966430664,270.2200012207031,120.5199966430664
2022-04-27 00:00:00+00:00,554.0800170898438,115.20999908447266,283.2200012207031,121.23999786376953
2022-04-28 00:00:00+00:00,562.0,115.29000091552734,289.6300048828125,127.05000305175781
2022-04-29 00:00:00+00:00,531.719970703125,111.62999725341797,277.5199890136719,124.69999694824219
2022-05-02 00:00:00+00:00,528.9500122070312,113.5,284.4700012207031,126.08000183105469
2022-05-03 00:00:00+00:00,528.0800170898438,113.55000305175781,281.7799987792969,122.86000061035156
2022-05-04 00:00:00+00:00,544.4299926757812,116.19000244140625,289.9800109863281,126.05999755859375
2022-05-05 00:00:00+00:00,517.3200073242188,112.61000061035156,277.3500061035156,118.62999725341797
2022-05-06 00:00:00+00:00,503.3599853515625,110.29000091552734,274.7300109863281,114.48999786376953
2022-05-09 00:00:00+00:00,498.8299865722656,106.9800033569336,264.5799865722656,111.20999908447266
2022-05-10 00:00:00+00:00,501.4599914550781,107.68000030517578,269.5,109.48999786376953
2022-05-11 00:00:00+00:00,489.0799865722656,105.20999908447266,260.54998779296875,107.91999816894531
2022-05-12 00:00:00+00:00,486.17999267578125,104.30999755859375,255.35000610351562,107.9000015258789
2022-05-13 00:00:00+00:00,497.2699890136719,107.33000183105469,261.1199951171875,113.01000213623047
2022-05-16 00:00:00+00:00,494.5299987792969,105.18000030517578,261.5,112.5999984741211
2022-05-17 00:00:00+00:00,490.4700012207031,108.63999938964844,266.82000732421875,115.9000015258789
2022-05-18 00:00:00+00:00,429.3999938964844,104.30000305175781,254.0800018310547,109.37000274658203
2022-05-19 00:00:00+00:00,422.92999267578125,103.13999938964844,253.13999938964844,106.44000244140625
2022-05-20 00:00:00+00:00,416.42999267578125,102.41999816894531,252.55999755859375,108.0
2022-05-23 00:00:00+00:00,429.4800109863281,105.83000183105469,260.6499938964844,108.62999725341797
2022-05-24 00:00:00+00:00,437.7099914550781,101.58999633789062,259.6199951171875,107.29000091552734
2022-05-25 00:00:00+00:00,440.1099853515625,103.26000213623047,262.5199890136719,108.19999694824219
2022-05-26 00:00:00+00:00,464.989990234375,105.61000061035156,265.8999938964844,112.94000244140625
2022-05-27 00:00:00+00:00,470.760009765625,109.31999969482422,273.239990234375,115.98999786376953
2022-05-31 00:00:00+00:00,466.2200012207031,110.44000244140625,271.8699951171875,118.8499984741211
2022-06-01 00:00:00+00:00,456.989990234375,109.19000244140625,272.4200134277344,118.68000030517578
2022-06-02 00:00:00+00:00,487.6099853515625,110.87000274658203,274.5799865722656,123.41000366210938
2022-06-03 00:00:00+00:00,476.25,108.66999816894531,270.0199890136719,120.94999694824219
2022-06-06 00:00:00+00:00,472.4700012207031,107.83000183105469,268.75,120.2300033569336
2022-06-07 00:00:00+00:00,471.7799987792969,107.79000091552734,272.5,121.66999816894531
2022-06-08 00:00:00+00:00,467.989990234375,107.33999633789062,270.4100036621094,122.4000015258789
2022-06-09 00:00:00+00:00,472.04998779296875,103.30000305175781,264.7900085449219,118.5999984741211
2022-06-10 00:00:00+00:00,463.30999755859375,99.4000015258789,252.99000549316406,114.7300033569336
2022-06-13 00:00:00+00:00,452.25,95.70999908447266,242.25999450683594,110.44000244140625
2022-06-14 00:00:00+00:00,454.79998779296875,94.22000122070312,244.49000549316406,110.72000122070312
2022-06-15 00:00:00+00:00,458.7900085449219,95.87999725341797,251.75999450683594,113.44000244140625
2022-06-16 00:00:00+00:00,451.760009765625,94.27999877929688,244.97000122070312,107.12000274658203
2022-06-17 00:00:00+00:00,446.69000244140625,94.33999633789062,247.64999389648438,107.33999633789062
2022-06-21 00:00:00+00:00,463.1099853515625,93.29000091552734,253.74000549316406,108.68000030517578
2022-06-22 00:00:00+00:00,459.9599914550781,93.5,253.1300048828125,104.91999816894531
2022-06-23 00:00:00+00:00,475.0,94.30000305175781,258.8599853515625,108.0
2022-06-24 00:00:00+00:00,484.3699951171875,97.77999877929688,267.70001220703125,112.91000366210938
2022-06-27 00:00:00+00:00,481.75,96.61000061035156,264.8900146484375,110.5
2022-06-28 00:00:00+00:00,468.6099853515625,95.91999816894531,256.4800109863281,102.77999877929688
2022-06-29 00:00:00+00:00,469.8399963378906,95.6500015258789,260.260009765625,103.25
2022-06-30 00:00:00+00:00,479.2799987792969,94.4000015258789,256.8299865722656,102.19999694824219
2022-07-01 00:00:00+00:00,485.760009765625,96.13999938964844,259.5799865722656,101.18000030517578
2022-07-05 00:00:00+00:00,488.260009765625,97.18000030517578,262.8500061035156,104.31999969482422
2022-07-06 00:00:00+00:00,492.6499938964844,96.08000183105469,266.2099914550781,104.2300033569336
2022-07-07 00:00:00+00:00,494.95001220703125,97.43000030517578,268.3999938964844,108.12999725341797
2022-07-08 00:00:00+00:00,501.5400085449219,95.86000061035156,267.6600036621094,107.93000030517578
2022-07-11 00:00:00+00:00,498.8999938964844,93.63999938964844,264.510009765625,105.11000061035156
2022-07-12 00:00:00+00:00,490.57000732421875,93.5999984741211,253.6699981689453,103.76000213623047
2022-07-13 00:00:00+00:00,492.2200012207031,92.94000244140625,252.72000122070312,105.11000061035156
2022-07-14 00:00:00+00:00,511.94000244140625,91.83999633789062,254.0800018310547,103.22000122070312
2022-07-15 00:00:00+00:00,522.9500122070312,95.19999694824219,256.7200012207031,104.69999694824219
2022-07-18 00:00:00+00:00,516.2999877929688,95.69999694824219,254.25,103.94000244140625
2022-07-19 00:00:00+00:00,520.22998046875,99.61000061035156,259.5299987792969,109.19000244140625
2022-07-20 00:00:00+00:00,524.2000122070312,103.3499984741211,262.2699890136719,111.11000061035156
2022-07-21 00:00:00+00:00,529.4600219726562,104.18000030517578,264.8399963378906,111.62000274658203
2022-07-22 00:00:00+00:00,529.719970703125,102.72000122070312,260.3599853515625,109.12000274658203
2022-07-25 00:00:00+00:00,529.1400146484375,102.69000244140625,258.8299865722656,109.27999877929688
2022-07-26 00:00:00+00:00,511.92999267578125,99.77999877929688,251.89999389648438,105.19999694824219
2022-07-27 00:00:00+00:00,522.3099975585938,103.5,268.739990234375,107.86000061035156
2022-07-28 00:00:00+00:00,536.1799926757812,104.9000015258789,276.4100036621094,112.2300033569336
2022-07-29 00:00:00+00:00,541.2999877929688,106.0999984741211,280.739990234375,114.91999816894531
2022-08-01 00:00:00+00:00,546.8099975585938,106.22000122070312,278.010009765625,114.30000305175781
2022-08-02 00:00:00+00:00,543.4600219726562,104.70999908447266,274.82000732421875,111.7699966430664
2022-08-03 00:00:00+00:00,547.010009765625,109.0199966430664,282.4700012207031,114.27999877929688
2022-08-04 00:00:00+00:00,543.280029296875,108.12000274658203,283.6499938964844,114.4800033569336
2022-08-05 00:00:00+00:00,540.6699829101562,106.62999725341797,282.9100036621094,113.87000274658203
2022-08-08 00:00:00+00:00,541.9000244140625,109.11000061035156,280.32000732421875,114.0
2022-08-09 00:00:00+00:00,535.8200073242188,108.12999725341797,282.29998779296875,110.11000061035156
2022-08-10 00:00:00+00:00,539.8200073242188,112.43000030517578,289.1600036621094,113.13999938964844
2022-08-11 00:00:00+00:00,532.2000122070312,117.69000244140625,287.0199890136719,114.0999984741211
2022-08-12 00:00:00+00:00,537.2100219726562,121.56999969482422,291.9100036621094,116.06999969482422
2022-08-15 00:00:00+00:00,545.75,124.26000213623047,293.4700012207031,116.31999969482422
2022-08-16 00:00:00+00:00,553.02001953125,124.95999908447266,292.7099914550781,118.05999755859375
2022-08-17 00:00:00+00:00,556.3200073242188,122.80999755859375,291.32000732421875,117.04000091552734
2022-08-18 00:00:00+00:00,560.9600219726562,122.66999816894531,290.1700134277344,116.01000213623047
2022-08-19 00:00:00+00:00,554.530029296875,120.13999938964844,286.1499938964844,113.16000366210938
2022-08-22 00:00:00+00:00,545.469970703125,115.94000244140625,277.75,110.33999633789062
2022-08-23 00:00:00+00:00,542.0700073242188,114.86000061035156,276.44000244140625,110.68000030517578
2022-08-24 00:00:00+00:00,543.219970703125,116.41000366210938,275.7900085449219,111.41000366210938
2022-08-25 00:00:00+00:00,550.77001953125,117.45999908447266,278.8500061035156,113.22000122070312
2022-08-26 00:00:00+00:00,531.8200073242188,114.06999969482422,268.0899963378906,108.27999877929688
2022-08-29 00:00:00+00:00,531.0599975585938,113.52999877929688,265.2300109863281,107.87999725341797
2022-08-30 00:00:00+00:00,524.1400146484375,112.43000030517578,262.9700012207031,107.86000061035156
2022-08-31 00:00:00+00:00,522.0999755859375,112.08000183105469,261.4700012207031,106.44999694824219
2022-09-01 00:00:00+00:00,529.1699829101562,112.52999877929688,260.3999938964844,106.48999786376953
2022-09-02 00:00:00+00:00,519.1099853515625,111.19999694824219,256.05999755859375,105.73999786376953
2022-09-06 00:00:00+00:00,518.9000244140625,110.08999633789062,253.25,105.1500015258789
2022-09-07 00:00:00+00:00,529.6400146484375,112.69000244140625,258.0899963378906,108.4800033569336
2022-09-08 00:00:00+00:00,529.1199951171875,112.33000183105469,258.5199890136719,108.7300033569336
2022-09-09 00:00:00+00:00,536.5800170898438,115.18000030517578,264.4599914550781,110.97000122070312
2022-09-12 00:00:00+00:00,539.52001953125,116.38999938964844,266.6499938964844,112.37999725341797
2022-09-13 00:00:00+00:00,510.29998779296875,111.76000213623047,251.99000549316406,105.72000122070312
2022-09-14 00:00:00+00:00,508.0,112.5,252.22000122070312,107.0
2022-09-15 00:00:00+00:00,503.5,110.7699966430664,245.3800048828125,105.5
2022-09-16 00:00:00+00:00,504.1400146484375,108.25,244.74000549316406,104.12000274658203
2022-09-19 00:00:00+00:00,506.57000732421875,109.16999816894531,244.52000427246094,107.20999908447266
2022-09-20 00:00:00+00:00,499.5199890136719,107.56999969482422,242.4499969482422,102.41999816894531
2022-09-21 00:00:00+00:00,493.07000732421875,104.48999786376953,238.9499969482422,99.79000091552734
2022-09-22 00:00:00+00:00,487.1700134277344,102.16000366210938,240.97999572753906,98.55000305175781
2022-09-23 00:00:00+00:00,466.3999938964844,99.5,237.9199981689453,97.0199966430664
2022-09-26 00:00:00+00:00,480.29998779296875,98.12000274658203,237.4499969482422,96.05999755859375
2022-09-27 00:00:00+00:00,478.29998779296875,95.8499984741211,236.41000366210938,96.29000091552734
2022-09-28 00:00:00+00:00,488.2900085449219,99.4000015258789,241.07000732421875,98.69999694824219
2022-09-29 00:00:00+00:00,478.9800109863281,97.44999694824219,237.5,95.33000183105469
2022-09-30 00:00:00+00:00,472.2699890136719,94.33000183105469,232.89999389648438,83.12000274658203
2022-10-03 00:00:00+00:00,477.7300109863281,97.12999725341797,240.74000549316406,85.4000015258789
2022-10-04 00:00:00+00:00,486.1300048828125,101.44000244140625,248.8800048828125,88.63999938964844
2022-10-05 00:00:00+00:00,480.32000732421875,100.80000305175781,249.1999969482422,91.0999984741211
2022-10-06 00:00:00+00:00,482.489990234375,100.04000091552734,246.7899932861328,90.16999816894531
2022-10-07 00:00:00+00:00,468.1499938964844,97.16000366210938,234.24000549316406,87.16000366210938
2022-10-10 00:00:00+00:00,466.30999755859375,95.16000366210938,229.25,86.69000244140625
2022-10-11 00:00:00+00:00,472.0199890136719,93.0999984741211,225.41000366210938,87.98999786376953
2022-10-12 00:00:00+00:00,466.3800048828125,93.41000366210938,225.75,88.51000213623047
2022-10-13 00:00:00+00:00,467.989990234375,96.63999938964844,234.24000549316406,89.55999755859375
2022-10-14 00:00:00+00:00,454.6499938964844,94.44999694824219,228.55999755859375,87.55000305175781
2022-10-17 00:00:00+00:00,464.1700134277344,97.33000183105469,237.52999877929688,89.97000122070312
2022-10-18 00:00:00+00:00,473.2699890136719,98.4800033569336,238.5,89.68000030517578
2022-10-19 00:00:00+00:00,471.42999267578125,98.98999786376953,236.47999572753906,88.56999969482422
2022-10-20 00:00:00+00:00,464.6199951171875,98.58999633789062,236.14999389648438,86.83000183105469
2022-10-21 00:00:00+00:00,478.17999267578125,102.04000091552734,242.1199951171875,88.5
2022-10-24 00:00:00+00:00,496.9700012207031,101.72000122070312,247.25,88.01000213623047
2022-10-25 00:00:00+00:00,499.05999755859375,104.36000061035156,250.66000366210938,91.72000122070312
2022-10-26 00:00:00+00:00,499.45001220703125,104.62999725341797,231.32000732421875,92.38999938964844
2022-10-27 00:00:00+00:00,496.5400085449219,104.44000244140625,226.75,90.54000091552734
2022-10-28 00:00:00+00:00,510.8699951171875,105.94999694824219,235.8699951171875,93.83000183105469
2022-10-31 00:00:00+00:00,501.5,106.54000091552734,232.1300048828125,92.68000030517578
2022-11-01 00:00:00+00:00,499.9599914550781,106.0,228.1699981689453,93.7699966430664
2022-11-02 00:00:00+00:00,483.510009765625,101.81999969482422,220.10000610351562,90.30000305175781
2022-11-03 00:00:00+00:00,486.2900085449219,99.25,214.25,90.4000015258789
2022-11-04 00:00:00+00:00,486.4100036621094,99.58000183105469,221.38999938964844,95.79000091552734
2022-11-07 00:00:00+00:00,488.54998779296875,100.43000030517578,227.8699951171875,93.44000244140625
2022-11-08 00:00:00+00:00,492.760009765625,99.9000015258789,228.8699951171875,93.75
2022-11-09 00:00:00+00:00,489.9700012207031,86.75,224.50999450683594,92.0999984741211
2022-11-10 00:00:00+00:00,513.1300048828125,90.45999908447266,242.97999572753906,99.48999786376953
2022-11-11 00:00:00+00:00,515.469970703125,95.01000213623047,247.11000061035156,106.08999633789062
2022-11-14 00:00:00+00:00,509.67999267578125,94.27999877929688,241.5500030517578,104.38999938964844
2022-11-15 00:00:00+00:00,526.469970703125,95.51000213623047,241.97000122070312,106.70999908447266
2022-11-16 00:00:00+00:00,524.1099853515625,93.94999694824219,241.72999572753906,105.2300033569336
2022-11-17 00:00:00+00:00,521.3200073242188,91.44999694824219,241.67999267578125,105.36000061035156
2022-11-18 00:00:00+00:00,523.6699829101562,91.80000305175781,241.22000122070312,105.41999816894531
2022-11-21 00:00:00+00:00,523.3699951171875,97.58000183105469,242.0500030517578,103.83000183105469
2022-11-22 00:00:00+00:00,531.9500122070312,96.20999908447266,245.02999877929688,105.97000122070312
2022-11-23 00:00:00+00:00,534.489990234375,98.87999725341797,247.5800018310547,106.6500015258789
2022-11-25 00:00:00+00:00,533.6599731445312,98.87000274658203,247.49000549316406,105.95999908447266
2022-11-28 00:00:00+00:00,530.9199829101562,95.69000244140625,241.75999450683594,104.95999908447266
2022-11-29 00:00:00+00:00,528.9600219726562,94.69000244140625,240.3300018310547,106.25
2022-11-30 00:00:00+00:00,539.25,97.87000274658203,255.13999938964844,109.69000244140625
2022-12-01 00:00:00+00:00,503.8599853515625,98.58999633789062,254.69000244140625,111.11000061035156
2022-12-02 00:00:00+00:00,494.5299987792969,99.43000030517578,255.02000427246094,112.19999694824219
2022-12-05 00:00:00+00:00,488.6600036621094,95.93000030517578,250.1999969482422,109.62000274658203
2022-12-06 00:00:00+00:00,481.1600036621094,92.29000091552734,245.1199951171875,107.93000030517578
2022-12-07 00:00:00+00:00,481.9700012207031,92.1500015258789,244.3699951171875,108.33000183105469
2022-12-08 00:00:00+00:00,481.4200134277344,92.55000305175781,247.39999389648438,111.36000061035156
2022-12-09 00:00:00+00:00,483.0199890136719,93.37999725341797,245.4199981689453,109.41999816894531
2022-12-12 00:00:00+00:00,487.67999267578125,94.66000366210938,252.50999450683594,112.06999969482422
2022-12-13 00:00:00+00:00,488.20001220703125,94.69999694824219,256.9200134277344,112.8499984741211
2022-12-14 00:00:00+00:00,483.5199890136719,94.1500015258789,257.2200012207031,111.44999694824219
2022-12-15 00:00:00+00:00,463.9100036621094,90.48999786376953,249.00999450683594,108.51000213623047
2022-12-16 00:00:00+00:00,461.45001220703125,90.08000183105469,244.69000244140625,105.94999694824219
2022-12-19 00:00:00+00:00,458.6300048828125,85.77999877929688,240.4499969482422,103.05000305175781
2022-12-20 00:00:00+00:00,457.82000732421875,87.0199966430664,241.8000030517578,103.20999908447266
2022-12-21 00:00:00+00:00,462.05999755859375,86.91999816894531,244.42999267578125,115.77999877929688
2022-12-22 00:00:00+00:00,458.7099914550781,86.66999816894531,238.19000244140625,116.70999908447266
2022-12-23 00:00:00+00:00,462.6499938964844,88.01000213623047,238.72999572753906,116.25
2022-12-27 00:00:00+00:00,458.5,86.37000274658203,236.9600067138672,117.55999755859375
2022-12-28 00:00:00+00:00,452.989990234375,84.16999816894531,234.52999877929688,114.9800033569336
2022-12-29 00:00:00+00:00,456.5299987792969,87.18000030517578,241.00999450683594,117.3499984741211
2022-12-30 00:00:00+00:00,456.5,86.87999725341797,239.82000732421875,117.01000213623047
